,Compentency1,Compentency2,Similarity
4231,Partnership & Business Development,"prepare activity reports listing fire call locations, actions taken, fire types and probable causes, damage estimates, and situation dispositions.",0.775425374507904
4232,Partnership & Business Development,"represent institutions at community and campus events, in meetings with other institution personnel, and during accreditation processes.",0.7593649625778198
4233,Partnership & Business Development,"direct the training of firefighters, assigning of instructors to training classes, and providing of supervisors with reports on training progress and status.",0.8334804773330688
4234,Partnership & Business Development,prepare reports on academic or institutional data.,0.8203426599502563
4235,Partnership & Business Development,"promote the university by participating in community, state, and national events or meetings, and by developing partnerships with industry and secondary education institutions.",0.788953423500061
4236,Partnership & Business Development,"attend in-service training classes to remain current in knowledge of codes, laws, ordinances, and regulations.",0.7721300721168518
4237,Partnership & Business Development,participate in faculty and college committee activities.,0.787968635559082
4238,Partnership & Business Development,"perform maintenance and minor repairs on firefighting equipment, including vehicles, and write and submit proposals to modify, replace, and repair equipment.",0.7634090781211853
4239,Partnership & Business Development,"direct activities of administrative departments, such as admissions, registration, and career services.",0.7582677006721497
4240,Partnership & Business Development,"appoint individuals to faculty positions, and evaluate their performance.",0.7561249136924744
4241,Partnership & Business Development,"compile and maintain records on personnel, accidents, equipment, and supplies.",0.7972180247306824
4242,Partnership & Business Development,"develop curricula, and recommend curricula revisions and additions.",0.7690639495849609
4243,Partnership & Business Development,consult with government regulatory and licensing agencies to ensure the institution's conformance with applicable standards.,0.7749297618865967
4244,Partnership & Business Development,participate in creating fire safety guidelines and evacuation schemes for nonresidential buildings.,0.7829197645187378
4245,Partnership & Business Development,"participate in student recruitment, selection, and admission, making admissions recommendations when required to do so.",0.7707428932189941
4246,Partnership & Business Development,maintain required maps and records.,0.7600733637809753
